853378078	20190619	201906	2019	2019.4630	IRQ	BASRA	IRQ																		0	160	160	16	4	-4.0	12	6	12	-3.41888173985517	4	Gulf Of Oman, United Arab Emirates (general), United Arab Emirates	AE	AE00	25.2264	56.4921	-783875	0							4	Beirut, Beyrouth, Lebanon	LE	LE04	33.8719	35.5097	-801546	20190619	https://www.mysanantonio.com/news/world/article/Iraqi-official-Rocket-hits-oil-site-wounds-3-14016783.php
853388222	20190619	201906	2019	2019.4630	IRQ	BASRA	IRQ																		1	160	160	16	4	-4.0	9	2	9	-3.54003612281757	4	Murbah, Ash Shariqah, United Arab Emirates	AE	AE06	25.2762	56.3626	-783737	0							4	Murbah, Ash Shariqah, United Arab Emirates	AE	AE06	25.2762	56.3626	-783737	20190619	https://www.sandiegouniontribune.com/news/nation-world/sns-bc-ml--persian-gulf-tensions-20190619-story.html
853393600	20190619	201906	2019	2019.4630	MIL	FIGHTER JET						MIL			ARE	UNITED ARAB EMIRATES	ARE								1	138	138	13	3	-7.0	3	1	3	-3.11394196744515	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20190619	https://irannewsupdate.com/news/nuclear/6119-iranian-attacks-nuclear-ultimatum-may-pave-the-way-for-international-consensus.html
853393610	20190619	201906	2019	2019.4630	MIL	FIGHTER JET						MIL			IRN	IRAN	IRN								1	138	138	13	3	-7.0	2	1	2	-3.11394196744515	1	United Arab Emirates	AE	AE	24	54	AE	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	1	United Arab Emirates	AE	AE	24	54	AE	20190619	https://irannewsupdate.com/news/nuclear/6119-iranian-attacks-nuclear-ultimatum-may-pave-the-way-for-international-consensus.html
853399564	20190619	201906	2019	2019.4630	MNC	EXXON						MNC			ARE	DUBAI	ARE								0	160	160	16	4	-4.0	10	1	10	-5.22875816993464	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190619	https://www.upstreamonline.com/live/1810714/rocket-hits-site-used-by-oil-majors-in-iraq
853412498	20190619	201906	2019	2019.4630	MNCUSA	EXXON	USA					MNC			IRQ	BASRA	IRQ								0	160	160	16	4	-4.0	30	9	30	-5.38750810379541	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Baghdad, Baghdad, Iraq	IZ	IZ07	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	33.3386	44.3939	-3103581	20190619	https://uk.reuters.com/article/uk-iraq-energy-rocket/staff-evacuated-as-rocket-strikes-near-foreign-oil-firms-in-iraq-idUKKCN1TK09W
853412499	20190619	201906	2019	2019.4630	MNCUSA	EXXON	USA					MNC			IRQ	BASRA	IRQ								0	160	160	16	4	-4.0	68	9	68	-5.38750810379541	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Baghdad, Baghdad, Iraq	IZ	IZ07	33.3386	44.3939	-3103581	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190619	https://uk.reuters.com/article/uk-iraq-energy-rocket/staff-evacuated-as-rocket-strikes-near-foreign-oil-firms-in-iraq-idUKKCN1TK09W
853412500	20190619	201906	2019	2019.4630	MNCUSA	EXXON	USA					MNC			IRQ	BASRA	IRQ								0	160	160	16	4	-4.0	22	8	22	-5.47547343116205	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190619	https://uk.reuters.com/article/uk-iraq-energy-rocket/staff-evacuated-as-rocket-strikes-near-foreign-oil-firms-in-iraq-idUKKCN1TK09W
853502578	20190619	201906	2019	2019.4630	LEG	SENATOR						LEG			SAU	SAUDI ARABIA	SAU								0	130	130	13	3	-4.4	1	1	1	-5.36480686695279	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	24.6408	46.7728	-3093009	1	United Arab Emirates	AE	AE	24	54	AE	20190619	https://morningstaronline.co.uk/article/w/pompeo-blocks-inclusion-of-saudi-arabia-on-child-soldier-list
853502579	20190619	201906	2019	2019.4630	LEG	SENATOR						LEG			SAU	SAUDI ARABIA	SAU								0	130	130	13	3	-4.4	1	1	1	-5.36480686695279	1	United Arab Emirates	AE	AE	24	54	AE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	24.6408	46.7728	-3093009	1	United Arab Emirates	AE	AE	24	54	AE	20190619	https://morningstaronline.co.uk/article/w/pompeo-blocks-inclusion-of-saudi-arabia-on-child-soldier-list
853509173	20190619	201906	2019	2019.4630	QATMED	AL JAZEERA	QAT					MED													1	130	130	13	3	-4.4	1	1	1	-1.56599552572707	4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	25.7895	55.9432	-784007	0							4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	25.7895	55.9432	-784007	20190619	https://www.thenational.ae/uae/environment/juvenile-whale-shark-sighted-off-ras-al-khaimah-coast-1.876458
853509174	20190619	201906	2019	2019.4630	QATMED	AL JAZEERA	QAT					MED			ARE	UNITED ARAB EMIRATES	ARE								1	130	130	13	3	-4.4	4	1	4	-1.56599552572707	4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	25.7895	55.9432	-784007	4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	25.7895	55.9432	-784007	4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	25.7895	55.9432	-784007	20190619	https://www.thenational.ae/uae/environment/juvenile-whale-shark-sighted-off-ras-al-khaimah-coast-1.876458
853511849	20190619	201906	2019	2019.4630	JEW	JEWISH				JEW					USA	AMERICAN	USA								1	130	130	13	3	-4.4	6	1	6	-0.54719562243502	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20190619	https://pjmedia.com/homeland-security/beverly-hills-jewish-community-warned-about-a-serious-threat-from-qataris/
853511850	20190619	201906	2019	2019.4630	JEW	JEWISH				JEW					USA	AMERICAN	USA								1	130	130	13	3	-4.4	2	1	2	-0.54719562243502	1	United Arab Emirates	AE	AE	24	54	AE	1	Israel	IS	IS	31.5	34.75	IS	3	Beverly Hills, South Carolina, United States	US	USSC	34.4932	-82.6818	1233186	20190619	https://pjmedia.com/homeland-security/beverly-hills-jewish-community-warned-about-a-serious-threat-from-qataris/
853553453	20190619	201906	2019	2019.4630	LEG	CONGRESS						LEG			SAU	SAUDI	SAU								1	1623	162	16	4	-5.6	1	1	1	-4.07023144453312	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20190619	https://medium.com/citizen-truth/trump-invokes-national-emergency-so-us-can-sell-weapons-to-saudi-arabia-6a286c6b8a4d
853560746	20190619	201906	2019	2019.4630	JUD	ADVOCATE						JUD			IRN	IRAN	IRN								1	133	133	13	3	-5.8	4	1	4	-4.3859649122807	1	Saudi Arabia	SA	SA	25	45	SA	1	Oman	MU	MU	21	57	MU	1	United Arab Emirates	AE	AE	24	54	AE	20190619	https://www.middleeasteye.net/news/bolton-helm-us-lawmaker-questions-us-intelligence-iran
853560836	20190619	201906	2019	2019.4630	LEG	CONGRESSMAN						LEG			IRN	IRAN	IRN								1	133	133	13	3	-5.8	4	1	4	-4.3859649122807	1	Saudi Arabia	SA	SA	25	45	SA	1	Oman	MU	MU	21	57	MU	1	United Arab Emirates	AE	AE	24	54	AE	20190619	https://www.middleeasteye.net/news/bolton-helm-us-lawmaker-questions-us-intelligence-iran
