844883543	20190513	201905	2019	2019.3644	USA	THE US	USA								IRN	IRAN	IRN								0	130	130	13	3	-4.4	4	2	4	-6.44599303135889	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Gulf Of Oman, Iran (general), Iran	IR	IR00	25.4489	57.7939	-3077385	4	Gulf Of Oman, Iran (general), Iran	IR	IR00	25.4489	57.7939	-3077385	20190513	https://www.ntnews.com.au/news/world/two-of-saudi-arabias-oil-tankers-were-sabotaged-off-the-coast-of-the-united-arab-emirates/news-story/92432800a6249d0ed257c8ae78497b0c?nk=812dbd90dc98c29099d778b60b63334c-1557753513
844887833	20190513	201905	2019	2019.3644											ARE	UNITED ARAB EMIRATES	ARE								0	130	130	13	3	-4.4	2	1	2	-5.0761421319797	0							4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Ras Tanura, Ash Sharqiyah, Saudi Arabia	SA	SA06	26.6439	50.1592	-3098582	20190513	https://uprootedpalestinians.wordpress.com/2019/05/13/iran-calls-for-investigation-into-incidents-to-ships-near-uae/
844901151	20190513	201905	2019	2019.3644	BUS	OIL TANKER						BUS			SAU	SAUDI	SAU								0	130	130	13	3	-4.4	1	1	1	-4.85197368421053	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	1	United States	US	US	39.828175	-98.5795	US	1	United States	US	US	39.828175	-98.5795	US	20190513	https://www.msn.com/en-ca/news/world/the-latest-norwegian-tanker-e2-80-99s-hull-punctured-off-uae-coast/ar-AABgUyp
844906853	20190513	201905	2019	2019.3644	ARE	UNITED ARAB EMIRATES	ARE								GOV	ADMINISTRATION						GOV			0	130	130	13	3	-4.4	3	1	3	-6.64556962025316	4	Gulf Of Oman, United Arab Emirates (general), United Arab Emirates	AE	AE00	25.2264	56.4921	-783875	1	Iran	IR	IR	32	53	IR	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	https://www.dailypolitical.com/2019/05/13/the-latest-iran-warns-on-tankers-against-conspiracy.html
844907465	20190513	201905	2019	2019.3644	GOV	ADMINISTRATION						GOV			ARE	UNITED ARAB EMIRATES	ARE								0	130	130	13	3	-4.4	3	1	3	-6.64556962025316	1	Iran	IR	IR	32	53	IR	4	Gulf Of Oman, United Arab Emirates (general), United Arab Emirates	AE	AE00	25.2264	56.4921	-783875	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	https://www.dailypolitical.com/2019/05/13/the-latest-iran-warns-on-tankers-against-conspiracy.html
844907630	20190513	201905	2019	2019.3644	IRN	IRAN	IRN								BUS	TANKER						BUS			1	130	130	13	3	-4.4	1	1	1	-6.64556962025316	4	Gulf Of Oman, United Arab Emirates (general), United Arab Emirates	AE	AE00	25.2264	56.4921	-783875	4	Gulf Of Oman, United Arab Emirates (general), United Arab Emirates	AE	AE00	25.2264	56.4921	-783875	4	Gulf Of Oman, United Arab Emirates (general), United Arab Emirates	AE	AE00	25.2264	56.4921	-783875	20190513	https://www.dailypolitical.com/2019/05/13/the-latest-iran-warns-on-tankers-against-conspiracy.html
844907631	20190513	201905	2019	2019.3644	IRN	IRAN	IRN								BUS	TANKER						BUS			1	130	130	13	3	-4.4	2	1	2	-6.64556962025316	4	Gulf Of Oman, United Arab Emirates (general), United Arab Emirates	AE	AE00	25.2264	56.4921	-783875	1	Lebanon	LE	LE	33.833333	35.833333	LE	4	Gulf Of Oman, United Arab Emirates (general), United Arab Emirates	AE	AE00	25.2264	56.4921	-783875	20190513	https://www.dailypolitical.com/2019/05/13/the-latest-iran-warns-on-tankers-against-conspiracy.html
844910589	20190513	201905	2019	2019.3644	GOV	ADMINISTRATION						GOV			ARE	UNITED ARAB EMIRATES	ARE								0	130	130	13	3	-4.4	2	1	2	-4.46247464503043	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Gulf Of Oman, United Arab Emirates (general), United Arab Emirates	AE	AE00	25.2264	56.4921	-783875	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	https://www.wkrb13.com/2019/05/13/the-newest-arab-league-condemns-attacks-on-tankers.html
844911197	20190513	201905	2019	2019.3644	NOR	NORWAY	NOR								ARE	UNITED ARAB EMIRATES	ARE								1	161	161	16	4	-4.0	12	2	12	-4.19007288966767	4	Oslo, Oslo, Norway	NO	NO12	59.9167	10.75	-273837	1	United Arab Emirates	AE	AE	24	54	AE	1	United Arab Emirates	AE	AE	24	54	AE	20190513	https://www.cbsnews.com/news/activist-iyad-el-baghdadi-says-cia-warned-saudi-arabia-threat-colleagues-jamal-khashoggi/
844914083	20190513	201905	2019	2019.3644	GOVGOV	KINGDOM						GOV	GOV												1	130	130	13	3	-4.4	1	1	1	-5.52036199095022	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	0							4	Gulf Of Oman, Iran (general), Iran	IR	IR00	25.4489	57.7939	-3077385	20190513	https://www.cbc.ca/news/world/saudi-arabia-oil-tankers-1.5133387
844914087	20190513	201905	2019	2019.3644	GOVGOV	KINGDOM						GOV	GOV		USA	UNITED STATES	USA								1	130	130	13	3	-4.4	1	1	1	-5.52036199095022	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Gulf Of Oman, Iran (general), Iran	IR	IR00	25.4489	57.7939	-3077385	20190513	https://www.cbc.ca/news/world/saudi-arabia-oil-tankers-1.5133387
844918385	20190513	201905	2019	2019.3644	USA	UNITED STATES	USA								ARE	UNITED ARAB EMIRATES	ARE								0	130	130	13	3	-4.4	8	1	8	-5.4812834224599	1	United States	US	US	39.828175	-98.5795	US	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	1	United States	US	US	39.828175	-98.5795	US	20190513	https://www.jagranjosh.com/current-affairs/current-affairs-in-short-13-may-2019-1557748736-1
844930204	20190513	201905	2019	2019.3644	CRM	GANG						CRM			ARECVL	EMIRATI	ARE					CVL			1	130	130	13	3	-4.4	10	1	10	-5.88235294117647	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190513	https://www.arabianbusiness.com/culture-society/419893-dubai-police-seizes-76m-drugs-in-uaes-largest-ever-haul
844931406	20190513	201905	2019	2019.3644	SAUGOV	SAUDI ARABIA	SAU					GOV			ARE	UNITED ARAB EMIRATES	ARE								1	138	138	13	3	-7.0	27	6	27	-3.69003009906673	1	Saudi Arabia	SA	SA	25	45	SA	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	https://uk.reuters.com/article/uk-saudi-oil-emirates-doe/u-s-energy-department-says-oil-markets-well-supplied-after-attacks-on-ships-off-uae-idUKKCN1SJ1U8
844931609	20190513	201905	2019	2019.3644	USA	UNITED STATES	USA								ARE	UNITED ARAB EMIRATES	ARE								1	138	138	13	3	-7.0	36	5	36	-3.71016989564919	3	Department Of Energy, District of Columbia, United States	US	USDC	38.8862	-77.025	530856	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	https://uk.reuters.com/article/uk-saudi-oil-emirates-doe/u-s-energy-department-says-oil-markets-well-supplied-after-attacks-on-ships-off-uae-idUKKCN1SJ1U8
844931610	20190513	201905	2019	2019.3644	USA	UNITED STATES	USA								ARE	UNITED ARAB EMIRATES	ARE								1	138	138	13	3	-7.0	9	5	9	-3.71016989564919	1	Saudi Arabia	SA	SA	25	45	SA	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	https://uk.reuters.com/article/uk-saudi-oil-emirates-doe/u-s-energy-department-says-oil-markets-well-supplied-after-attacks-on-ships-off-uae-idUKKCN1SJ1U8
844931611	20190513	201905	2019	2019.3644	USA	UNITED STATES	USA								ARE	UNITED ARAB EMIRATES	ARE								1	138	138	13	3	-7.0	9	5	9	-3.71016989564919	1	Saudi Arabia	SA	SA	25	45	SA	1	Saudi Arabia	SA	SA	25	45	SA	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	https://uk.reuters.com/article/uk-saudi-oil-emirates-doe/u-s-energy-department-says-oil-markets-well-supplied-after-attacks-on-ships-off-uae-idUKKCN1SJ1U8
844933100	20190513	201905	2019	2019.3644											ARE	UNITED ARAB EMIRATES	ARE								0	130	130	13	3	-4.4	4	1	4	-1.57407407407407	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190513	http://www.startribune.com/graduating-seniors-struggle-with-transitional-anxiety/509851222/
844941738	20190513	201905	2019	2019.3644	USA	UNITED STATES	USA								IRN	IRAN	IRN								1	1383	138	13	3	-7.0	1	1	1	-1.87793427230047	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20190513	http://english.alarabiya.net/en/News/gulf/2019/05/13/US-F-15-F-35-and-B-52-take-off-to-patrol-Arabian-Gulf-skies.html
844943233	20190513	201905	2019	2019.3644	BUS	TANKER						BUS			ARE	UNITED ARAB EMIRATES	ARE								0	130	130	13	3	-4.4	1	1	1	-5.81241743725232	4	Ras Tanura, Ash Sharqiyah, Saudi Arabia	SA	SA06	26.6439	50.1592	-3098582	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Ras Tanura, Ash Sharqiyah, Saudi Arabia	SA	SA06	26.6439	50.1592	-3098582	20190513	https://www.msn.com/en-ae/news/other/uae-launches-probe-after-saudi-oil-tankers-came-under-sabotage-attack-off-fujairah/ar-AABiV8M
844946004	20190513	201905	2019	2019.3644											ARE	UNITED ARAB EMIRATES	ARE								1	130	130	13	3	-4.4	2	1	2	-5.45609548167093	0							4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Marad, Khuzestan, Iran	IR	IR15	30.5033	48.3142	-3074020	20190513	https://www.newsweek.com/us-iran-attack-fear-conflict-oil-1424075
844946875	20190513	201905	2019	2019.3644	GOV	ADMINISTRATION						GOV			BUS	OIL TANKER						BUS			0	130	130	13	3	-4.4	4	1	4	-8.64197530864197	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	https://peakoil.com/publicpolicy/saudi-oil-tankers-including-one-bound-for-us-hit-by-sabotage-attack-amid-iran-standoff
844947104	20190513	201905	2019	2019.3644	IND	KERALA	IND																		0	160	160	16	4	-4.0	4	1	4	2.73794002607562	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	20190513	https://gulfnews.com/uae/indians-iftar-for-shepherds-in-animal-farms-at-uae-desert-1.63913935
844947105	20190513	201905	2019	2019.3644	IND	KERALA	IND																		0	160	160	16	4	-4.0	6	1	6	2.73794002607562	4	Gulf News, Dubayy, United Arab Emirates	AE	AE03	25.1877	55.2529	11414118	0							4	Gulf News, Dubayy, United Arab Emirates	AE	AE03	25.1877	55.2529	11414118	20190513	https://gulfnews.com/uae/indians-iftar-for-shepherds-in-animal-farms-at-uae-desert-1.63913935
844947140	20190513	201905	2019	2019.3644	IRN	IRAN	IRN								ARE	UNITED ARAB EMIRATES	ARE								1	130	130	13	3	-4.4	6	1	6	-5.45609548167093	4	Marad, Khuzestan, Iran	IR	IR15	30.5033	48.3142	-3074020	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Marad, Khuzestan, Iran	IR	IR15	30.5033	48.3142	-3074020	20190513	https://www.newsweek.com/us-iran-attack-fear-conflict-oil-1424075
844949365	20190513	201905	2019	2019.3644	BEL	BELGIUM	BEL								RUS	MOSCOW	RUS								1	160	160	16	4	-4.0	21	11	21	-4.79655880500264	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	1	Saudi Arabia	SA	SA	25	45	SA	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	https://news.yahoo.com/1-pompeo-shares-details-escalating-181645133.html
844952122	20190513	201905	2019	2019.3644	BEL	BELGIUM	BEL								RUS	MOSCOW	RUS								1	160	160	16	4	-4.0	15	4	15	-4.41175275757885	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	https://www.reuters.com/article/us-usa-iran-pompeo/pompeo-shares-details-on-escalating-iran-threats-in-brussels-u-s-state-dept-idUSKCN1SJ1XN
844954783	20190513	201905	2019	2019.3644											ARE	UNITED ARAB EMIRATES	ARE								0	130	130	13	3	-4.4	1	1	1	-6.61625708884688	0							4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	1	Oman	MU	MU	21	57	MU	20190513	https://www.manilatimes.net/saudi-arabia-oil-tankers-attacked-in-persian-gulf/554213/
844963872	20190506	201905	2019	2019.3452	BMU	BERMUDA	BMU								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	160	160	16	4	-4.0	1	1	1	-3.57894736842105	1	Marshall Islands	RM	RM	10	167	RM	1	United Arab Emirates	AE	AE	24	54	AE	1	Vanuatu	NH	NH	-16	167	NH	20190513	https://www.internationalinvestment.net/news/4002159/bermuda-barbados-aruba-removed-eu-tax-haven-blacklist
844965390	20190513	201905	2019	2019.3644	SAU	SAUDI	SAU																		1	130	130	13	3	-4.4	2	1	2	-7.20390720390721	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	0							4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	https://www.idahostatejournal.com/news/local/us-issues-warning-after-saudi-oil-tankers-damaged-by-sabotage/article_916a1f79-6726-541e-949c-471f6d59ba8d.html
844965395	20190513	201905	2019	2019.3644	SAU	SAUDI	SAU								SAUBUS	SAUDI ARABIA	SAU					BUS			1	130	130	13	3	-4.4	2	1	2	-7.20390720390721	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	https://www.idahostatejournal.com/news/local/us-issues-warning-after-saudi-oil-tankers-damaged-by-sabotage/article_916a1f79-6726-541e-949c-471f6d59ba8d.html
844965396	20190513	201905	2019	2019.3644	SAUBUS	SAUDI	SAU					BUS													1	130	130	13	3	-4.4	6	1	6	-7.20390720390721	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	0							4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	https://www.idahostatejournal.com/news/local/us-issues-warning-after-saudi-oil-tankers-damaged-by-sabotage/article_916a1f79-6726-541e-949c-471f6d59ba8d.html
844970281	20190513	201905	2019	2019.3644	SAUGOV	SAUDI ARABIA	SAU					GOV			ARE	UNITED ARAB EMIRATES	ARE								1	138	138	13	3	-7.0	1	1	1	-3.50877192982456	1	Saudi Arabia	SA	SA	25	45	SA	1	Saudi Arabia	SA	SA	25	45	SA	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	https://www.hellenicshippingnews.com/u-s-energy-dept-says-oil-markets-well-supplied-after-attacks-on-ships-off-uae/
844975149	20190513	201905	2019	2019.3644	IRN	IRAN	IRN								RUS	MOSCOW	RUS								1	160	160	16	4	-4.0	2	1	2	-5.09915014164306	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	1	Saudi Arabia	SA	SA	25	45	SA	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	http://english.ahram.org.eg/NewsContent/2/8/331572/World/Region/Pompeo-shares-details-on-escalating-Iran-threats-i.aspx
844980826	20190513	201905	2019	2019.3644	IRN	IRAN	IRN								ARE	UNITED ARAB EMIRATES	ARE								0	1384	138	13	3	-7.0	8	1	8	-2.27894257064722	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	1	United Arab Emirates	AE	AE	24	54	AE	4	Tehran, Tehran, Iran	IR	IR26	35.75	51.5148	10074674	20190513	https://foreignpolicy.com/2019/05/13/iran-may-be-bluffing/
844981220	20190513	201905	2019	2019.3644	RUS	MOSCOW	RUS																		1	160	160	16	4	-4.0	6	1	6	-4.23728813559322	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	0							4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	https://news.am/eng/news/512448.html
844986223	20190513	201905	2019	2019.3644	IRN	IRAN	IRN																		0	138	138	13	3	-7.0	1	1	1	-7.00507614213198	1	Iran	IR	IR	32	53	IR	0							4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	https://www.oilandgas360.com/two-saudi-oil-tankers-norwegian-ship-apparently-attacked-near-the-persian-gulf/
844994925	20190513	201905	2019	2019.3644											IRN	IRAN	IRN								0	130	130	13	3	-4.4	8	8	8	-4.8076923076923	0							1	Iran	IR	IR	32	53	IR	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	25.3573	55.4033	-782371	20190513	https://www.lmtonline.com/news/article/Official-Initial-US-assessment-blames-Iran-for-13842144.php
845001421	20190513	201905	2019	2019.3644											IRN	IRAN	IRN								0	130	130	13	3	-4.4	2	1	2	-6.17801047120419	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	25.1164	56.3414	-782158	20190513	https://www.dailymail.co.uk/news/article-7025339/Official-Initial-US-assessment-blames-Iran-ship-attacks.html
